Live at the Royal Albert Hall 2011,2012-03-20,10,"Blues,",45,http://cps-static.rovicorp.com/3/JPG_400/MI0003/311/MI0003311226.jpg?partner=allrovi.com,"<p> He may be 85 these days, but <a class=""name-link"" href=""http://www.allmusic.com/artist/bb-king-mn0000059156"">B.B. King</a> is still <a class=""name-link"" href=""http://www.allmusic.com/artist/bb-king-mn0000059156"">B.B. King</a> , and any time he sings or delivers those signature clean, jazzy, and warm guitar lines, it's an extra gift from a musician who has given us listeners and fans so much for so long. This warm, celebratory, and good-natured live set was recorded on June 28, 2011 at London's Royal Albert Hall and features <a class=""name-link"" href=""http://www.allmusic.com/artist/king-mn0000059156"">King</a> in chatty good humor and a whole host of guests, including guitarist <a class=""name-link"" href=""http://www.allmusic.com/artist/derek-trucks-mn0000202162"">Derek Trucks</a> , singer <a class=""name-link"" href=""http://www.allmusic.com/artist/susan-tedeschi-mn0000043520"">Susan Tedeschi</a> , <a class=""name-link"" href=""http://www.allmusic.com/artist/the-rolling-stones-mn0000894465"">the Rolling Stones</a> ' <a class=""name-link"" href=""http://www.allmusic.com/artist/ronnie-wood-mn0000336639"">Ronnie Wood</a> , <a class=""name-link"" href=""http://www.allmusic.com/artist/simply-red-mn0000757157"">Simply Red</a> 's <a class=""name-link"" href=""http://www.allmusic.com/artist/mick-hucknall-mn0000891852"">Mick Hucknall</a> , and former <a class=""name-link"" href=""http://www.allmusic.com/artist/guns-n-roses-mn0000540883"">Guns N' Roses</a> guitarist <a class=""name-link"" href=""http://www.allmusic.com/artist/slash-mn0000021009"">Slash</a> . <a class=""name-link"" href=""http://www.allmusic.com/artist/king-mn0000059156"">King</a> does what he's always done, and on signature songs like ""Rock Me Baby"" and ""The Thrill Is Gone,"" one gets the hopeful feeling that <a class=""name-link"" href=""http://www.allmusic.com/artist/king-mn0000059156"">King</a> could actually go on and do this forever. He's is in a talkative mood here, and the <a class=""name-link"" href=""http://www.allmusic.com/artist/t-bone-burnett-mn0000743615"">T-Bone Burnett</a> story he tells as the introduction to a version of <a class=""name-link"" href=""http://www.allmusic.com/artist/blind-lemon-jefferson-mn0000050205"">Blind Lemon Jefferson</a> 's ""See That My Grave Is Kept Clean"" is a funny yet tender narrative that touches on age, memory, and everything the blues can be. It's obvious that <a class=""name-link"" href=""http://www.allmusic.com/artist/king-mn0000059156"">King</a> is enjoying himself, and if this isn't the best live set he's ever done, it might be the warmest. At 85 <a class=""name-link"" href=""http://www.allmusic.com/artist/king-mn0000059156"">King</a> is still engaging, comfortable with an audience, and once he slides into one of those sweet-as-Memphis-honey guitar runs, he's everything he's always been. There's only one <a class=""name-link"" href=""http://www.allmusic.com/artist/bb-king-mn0000059156"">B.B. King</a> and that he is still that, after all the years of fine music he's given us, is a miracle, a blessing, and a treasure. </p>"
Cookin' in Mobile,2010-06-28,26,"Blues,",23.15,http://cps-static.rovicorp.com/3/JPG_400/MI0003/161/MI0003161609.jpg?partner=allrovi.com,"<p> <a class=""name-link"" href=""http://www.allmusic.com/artist/robert-cray-mn0000830425"">Robert Cray</a> is a dependable, professional performer who has been criticized for being too reserved on-stage. He loosens his tie on this set though, recorded at a single show in February 2010. The veteran frontman tears into his staccato guitar solos with gusto here, extending the tunes and singing with a rawness often lacking in his studio work. His band also pushes harder, especially longtime keyboardist/songwriter <a class=""name-link"" href=""http://www.allmusic.com/artist/jim-pugh-mn0000074339"">Jim Pugh</a> , whose featured solos match <a class=""name-link"" href=""http://www.allmusic.com/artist/cray-mn0000830425"">Cray</a> 's own intensity and are spotlighted throughout. This is soul-bluesman <a class=""name-link"" href=""http://www.allmusic.com/artist/cray-mn0000830425"">Cray</a> 's third live release in four years (2010's <a class=""album-link"" href=""http://www.allmusic.com/album/authorized-bootleg-mw0001980946"">Authorized Bootleg</a> dated back to a 1987 show), but the only one that includes a full concert DVD -- adding two more cuts, ""Phone Booth"" and ""Twenty"" -- along with the audio. He has only recorded one studio disc in that time, four selections from which are reprised. Only a few songs will be familiar to anyone but hardcore fans, including spirited workouts on '80s hits ""Smoking Gun"" and ""Right Next Door,"" along with ""Our Last Time,"" the latter two already included on 2006's <a class=""album-link"" href=""http://www.allmusic.com/album/live-from-across-the-pond-mw0000734663"">Live from Across the Pond</a> . Two other tracks also appear on that previous double concert CD, which raises the question of why, with as many albums as <a class=""name-link"" href=""http://www.allmusic.com/artist/cray-mn0000830425"">Cray</a> has accumulated, he couldn't dig back and find different material. A cover of ""Sitting on Top of the World"" is dirtier than you'd expect, and in general the sweat flows when the guitarist pushes his R&amp;B deeper into the blues as his band grinds into a groove often absent from his more polished catalog. He pulls out guitar effects that creatively double-track his solo on ""Lotta Lovin',"" another ballad that sounds far more heartbroken and personal here than on 2003's <a class=""album-link"" href=""http://www.allmusic.com/album/time-will-tell-mw0000036363"">Time Will Tell</a> , where it first appeared. <a class=""name-link"" href=""http://www.allmusic.com/artist/cray-mn0000830425"">Cray</a> 's vocal howls and grunts as he tears into tight, energized guitar solos show that he's been captured on an inspired night, even on ""Smoking Gun,"" a tune he's been playing nightly for over two decades. It makes for a surprisingly tough and uncompromising performance that shows <a class=""name-link"" href=""http://www.allmusic.com/artist/robert-cray-mn0000830425"">Robert Cray</a> in a different light than many would have expected based solely on his impressive if somewhat similar-sounding and often sterile albums. </p>"
Nothin But Love,2012-08-27,11,"Blues,Pop/Rock,",32,http://cps-static.rovicorp.com/3/JPG_400/MI0003/425/MI0003425875.jpg?partner=allrovi.com,"<p> The differences in <a class=""name-link"" href=""http://www.allmusic.com/artist/robert-cray-mn0000830425"">Robert Cray</a> albums are subtle but noticeable to fans of the veteran soul-bluesman. He retains the same backing trio on this 2012 release as on 2009's studio disc, with the only major difference in personnel being the addition of noted roots producer <a class=""name-link"" href=""http://www.allmusic.com/artist/kevin-shirley-mn0000769303"">Kevin Shirley</a> . Lyrically detailed story ballads about the trials and tribulations of love, with an emphasis on broken relationships, remain his strong suit as song titles such as ""Sadder Days,"" ""Fix This,"" ""I'll Always Remember You,"" ""Won't Be Coming Home,"" and even the album's title imply. Yet there are enough change-ups and excellent songs here to keep the pace varied. Horns that <a class=""name-link"" href=""http://www.allmusic.com/artist/cray-mn0000830425"">Cray</a> hasn't utilized in a while make a welcome appearance on a few key tunes such as the big-band swing of ""I'll Always Remember You"" (which seems like a tribute to <a class=""name-link"" href=""http://www.allmusic.com/artist/ray-charles-mn0000046861"">Ray Charles</a> ) and the terrifically melodic, midtempo ""Blues Get Off My Shoulder."" A little <a class=""name-link"" href=""http://www.allmusic.com/artist/chuck-berry-mn0000120521"">Chuck Berry</a> rocking in the snappy and humorous ""Side Dish"" shows that this band can crank up the energy when the occasion calls for it. Even if their brand of rock &amp; roll is a little on the clean-cut side, the track has a rawness and good-time feeling that is typically not associated with <a class=""name-link"" href=""http://www.allmusic.com/artist/cray-mn0000830425"">Cray</a> . But the album's emotional and philosophical centerpiece is the nearly nine-minute ""I'm Done Cryin'."" This searing, contemporary portrait is of a male protagonist who has lost his home and his job to outsourcing but retains his dignity ""because I'm still a man."" <a class=""name-link"" href=""http://www.allmusic.com/artist/shirley-mn0000769303"">Shirley</a> adds understated but beautifully arranged strings to emphasize the sheer desperation of the situation then strips them away, leaving just <a class=""name-link"" href=""http://www.allmusic.com/artist/cray-mn0000830425"">Cray</a> 's soulful voice. Add one of the guitarist's patented terse, quivering solos that feels like a crying vocal, and you get a tour de force track that is one of the highlights of <a class=""name-link"" href=""http://www.allmusic.com/artist/cray-mn0000830425"">Cray</a> 's bulging catalog. And with 15 previous albums, that's saying plenty. The description of how a wrecked marriage is revealed in the empty residence a couple left behind in ""Great Big Old House"" is prime <a class=""name-link"" href=""http://www.allmusic.com/artist/cray-mn0000830425"">Cray</a> , too, and a worthy successor to any of his other popular busted matrimony songs. Even if the guitarist has worked this terrain plenty of times before, he is still refining and even improving the template. That makes this another quality entry in a catalog of albums over a three-decade-and-counting-year career that has remarkably few weak spots. </p>"
Live from the Montreal International Jazz Festival,2010-03-09,31,"Pop/Rock,",56.3,http://cps-static.rovicorp.com/3/JPG_400/MI0003/132/MI0003132405.jpg?partner=allrovi.com,"<p> <a class=""name-link"" href=""http://www.allmusic.com/artist/ben-harper-mn0000792733"">Ben Harper</a> is no stranger to live albums. This is his sixth. That said, it is the first with the <a class=""name-link"" href=""http://www.allmusic.com/artist/relentless-7-mn0001069634"">Relentless 7</a> , an Austin TX-based trio <a class=""name-link"" href=""http://www.allmusic.com/artist/harper-mn0000792733"">Harper</a> hooked up with to record the stellar <a class=""album-link"" href=""http://www.allmusic.com/album/white-lies-for-dark-times-mw0000816217"">White Lies for Dark Times</a> . Basically, this CD/DVD package is a support gig for the <a class=""album-link"" href=""http://www.allmusic.com/album/white-lies-mw0000816217"">White Lies</a> album. The songs from it -- and a few others -- have been lived in for a while, and the band's internal communication language has developed to the instinctual level. The interplay between between <a class=""name-link"" href=""http://www.allmusic.com/artist/harper-mn0000792733"">Harper</a> and <a class=""name-link"" href=""http://www.allmusic.com/artist/relentless-7-mn0001069634"">Relentless 7</a> is nothing short of explosive. Having <a class=""name-link"" href=""http://www.allmusic.com/artist/jason-mozersky-mn0001069633"">Jason Mozersky</a> as a guitar foil adds to the sheer <em>rock</em> quotient of this performance -- check the opener, a new track, _ã–Faster Slower Disappear Come Around,"" for initial evidence of how fluidly the pair works together. Bassist <a class=""name-link"" href=""http://www.allmusic.com/artist/jesse-ingalls-mn0000495998"">Jesse Ingalls</a> is a monster; his work walks a knife_ã_s edge between classic <a class=""name-link"" href=""http://www.allmusic.com/artist/billy-cox-mn0000083172"">Billy Cox</a> rhythm-centric groove and the funkiness of <a class=""name-link"" href=""http://www.allmusic.com/artist/bernard-odum-mn0000602120"">Bernard Odum</a> , adding an entirely different dimension to <a class=""name-link"" href=""http://www.allmusic.com/artist/harper-mn0000792733"">Harper</a> _ã_s live sound. <a class=""name-link"" href=""http://www.allmusic.com/artist/jordan-richardson-mn0000593577"">Jordan Richardson</a> 's drumming is deeply influenced by more power-driven classic rock drummers like <a class=""name-link"" href=""http://www.allmusic.com/artist/john-bonham-mn0000218777"">John Bonham</a> and <a class=""name-link"" href=""http://www.allmusic.com/artist/keith-moon-mn0000765747"">Keith Moon</a> , though he doesn_ã_t use as much flash -- and doesn_ã_t need to. The entire gig is loud as hell and credit goes to <a class=""name-link"" href=""http://www.allmusic.com/artist/harper-mn0000792733"">Harper</a> and <a class=""name-link"" href=""http://www.allmusic.com/artist/danny-kalb-mn0000955339"">Danny Kalb</a> for not dressing it up. It struts and swaggers with orgiastic guitar heroics -- check _ã–Why Must You Always Wear Black_ãù and the cover of <a class=""name-link"" href=""http://www.allmusic.com/artist/jimi-hendrix-mn0000354105"">Jimi Hendrix</a> 's _ã–Red House._ãù There are wah-wah-driven power anthems such as _ã–Keep It Together (So I Can Fall Apart),"" and _ã–Shimmer &amp; Shine,_ãù as well. Nonetheless, it does contain some spacious, soulful interludes like _ã–Faithfully Remain,_ãù but his nugget, _ã–Serve Your Soul,_ãù is reinvented as a slide guitar romp here. There_ã_s also a quirky cover of <a class=""name-link"" href=""http://www.allmusic.com/artist/david-bowie-mn0000531986"">David Bowie</a> 's _ã–Under Pressure_ãù that_ã_s a crowd-pleaser, and the band takes it to the limit then breaks it wide open. The DVD contains the entire show and adds two more <a class=""album-link"" href=""http://www.allmusic.com/album/white-lies-mw0000816217"">White Lies</a> titles to the middle of the mix in _ã–Skin Thin_ãù and _ã–Fly One Time."" This is the loudest, rawest, most unhinged <a class=""name-link"" href=""http://www.allmusic.com/artist/ben-harper-mn0000792733"">Ben Harper</a> live to date. </p>"
Get Up!,2013-01-29,10,"Blues,Pop/Rock,",23.15,http://cps-static.rovicorp.com/3/JPG_400/MI0003/463/MI0003463939.jpg?partner=allrovi.com,"<p> This musical hookup between these two experienced roots artists who have more in common than it seems at first glance, is a natural evolution for both. <a class=""name-link"" href=""http://www.allmusic.com/artist/ben-harper-mn0000792733"">Ben Harper</a> seemed like an old soul, even when he began his career, dipping into classic R&amp;B, gospel, and blues but spinning them through his dark, folk-funk persona. His work with <a class=""name-link"" href=""http://www.allmusic.com/artist/the-blind-boys-of-alabama-mn0000568725"">the Blind Boys of Alabama</a> showed him to be welcomed by veteran artists who clearly felt he was a kindred spirit. Harpist/guitarist <a class=""name-link"" href=""http://www.allmusic.com/artist/charlie-musselwhite-mn0000211627"">Charlie Musselwhite</a> 's extensive rê©sumê© typically moved him past the often limiting structure of the Chicago blues where he first made his presence felt, to Tex-Mex, Cuban, Americana, swamp rock, country, and even jazz. The two connected on a 1997 <a class=""name-link"" href=""http://www.allmusic.com/artist/john-lee-hooker-mn0000815039"">John Lee Hooker</a> session and have worked together intermittently since, both live and in the studio. This outing, tellingly released on the Concord/Stax imprint, strips the sound down, occasionally to just acoustic guitar and harp as on the opening of ""Don't Think Twice,"" and the closing deep Delta blues ""All That Matters Now,"" reworked into ""It Hurts Me Too."" But the duo also plug in for tough, rugged blues and blues-rock as on the heart thumping ""I'm in I'm Out and I'm Gone,"" a twist on <a class=""name-link"" href=""http://www.allmusic.com/artist/david-bowie-mn0000531986"">David Bowie</a> 's ""The Jene Genie"" riff that itself was nabbed from the Chicago blues catalog. Even with <a class=""name-link"" href=""http://www.allmusic.com/artist/musselwhite-mn0000211627"">Musselwhite</a> 's substantial involvement, this is <a class=""name-link"" href=""http://www.allmusic.com/artist/harper-mn0000792733"">Harper</a> 's show as he produces, sings every song, and seems to be leading the music's direction with the harmonica player urging him on and adding to the already deep groove. They dip into harder rocking territory for the charging ""I Don't Believe a Word You Say"" with <a class=""name-link"" href=""http://www.allmusic.com/artist/musselwhite-mn0000211627"">Musselwhite</a> pulling out his <a class=""name-link"" href=""http://www.allmusic.com/artist/little-walter-mn0000824599"">Little Walter</a> influences with electrified blowing. The skeletal, ghostly, repeated riff of the deadly gunslinger ""I Ride at Dawn"" is a stark reminder of how less is more as Harper's slide enhances the dangerous elements reflected in the song's ominous lyrics. The six-minute title track -- the disc's longest cut -- is classic <a class=""name-link"" href=""http://www.allmusic.com/artist/harper-mn0000792733"">Harper</a> , marrying a funky bassline with the declaration expressed in the song's title as <a class=""name-link"" href=""http://www.allmusic.com/artist/musselwhite-mn0000211627"">Musselwhite</a> takes a few licks from <a class=""name-link"" href=""http://www.allmusic.com/artist/paul-butterfield-mn0000019339"">Paul Butterfield</a> to edge the track into a laid-back red zone where the singer typically thrives. But the twosome have some fun, too, in particular on the spirited, easygoing, sexed-up blues ""She Got Kick,"" one of the few instances where harmonica is not an integral component of the mix. Ultimately, <a class=""album-link"" href=""http://www.allmusic.com/album/get-up%21-mw0002440554"">Get Up!</a> earns its titular exclamation point as a successful combination of two talented veterans feeding off each other's dusky, creative spirit. </p>"
The Story of Light,2012-08-14,12,"Jazz,Pop/Rock,Blues,",29,http://cps-static.rovicorp.com/3/JPG_400/MI0003/416/MI0003416206.jpg?partner=allrovi.com,"<p> Guitar virtuoso <a class=""name-link"" href=""http://www.allmusic.com/artist/steve-vai-mn0000045475"">Steve Vai</a> 's music has its roots in some unknown interstellar worlds. From his earliest mid-'80s solo output, <a class=""name-link"" href=""http://www.allmusic.com/artist/vai-mn0000045475"">Vai</a> 's largely instrumental tricked-out guitar compositions found some strange middle ground between heavy metal bliss and space-traveling experimentalism. Released in 2005, <a class=""album-link"" href=""http://www.allmusic.com/album/real-illusions-reflection-mw0000261218"">Real Illusions: Reflection</a> found <a class=""name-link"" href=""http://www.allmusic.com/artist/vai-mn0000045475"">Vai</a> shifting from his alien undercurrents to a more spiritual vibe, with themes of new age discovery and introspection filling the album. <a class=""album-link"" href=""http://www.allmusic.com/album/the-story-of-light-mw0002395751"">The Story of Light</a> , <a class=""name-link"" href=""http://www.allmusic.com/artist/vai-mn0000045475"">Vai</a> 's eighth studio album of solo work, continues down the spiritual path, infusing his monolithic metal fusion playing with inward reflections, as well as expanding on the ""rock fable"" begun on the last album. His signature heavily processed tone and liquid playing characterize barnburning runs like the funky ""Velorum"" and the roadhouse stomp of ""Gravity Storm,"" while softer tracks like ""Creamsicle Sunset"" and ""The Moon and I"" wander longingly through various time signatures and modes, the later dabbling with Middle Eastern scales. The most winning moments on <a class=""album-link"" href=""http://www.allmusic.com/album/the-story-of-light-mw0002395751"">The Story of Light</a> are the unexpected ones, as with ""No More Amsterdam,"" a zigzagging ballad about the ennui of world travel that finds <a class=""name-link"" href=""http://www.allmusic.com/artist/vai-mn0000045475"">Vai</a> duetting with singer/songwriter institution <a class=""name-link"" href=""http://www.allmusic.com/artist/aimee-mann-mn0000610346"">Aimee Mann</a> , who also wrote the song's lyrics. Most uncommon to the guitarist's catalog thus far is his two-part cover of bluesman <a class=""name-link"" href=""http://www.allmusic.com/artist/blind-willie-johnson-mn0000040137"">Blind Willie Johnson</a> 's ""John the Revelator."" This surprising cut is sung largely by <a class=""name-link"" href=""http://www.allmusic.com/artist/beverly-mcclellan-mn0002692447"">Beverly McClellan</a> from television's <em>The Voice</em> , backed by a full gospel choir with samples of <a class=""name-link"" href=""http://www.allmusic.com/artist/johnson-mn0000040137"">Johnson</a> 's original recording of the song sampled in intermittently. The effect, much like the entire album, is epic, but not the type of epic we've come to expect from one of the longer-running guitar gods of his era. While always prolific, uncompromising, and inarguably shredding, it's refreshing to see that <a class=""name-link"" href=""http://www.allmusic.com/artist/vai-mn0000045475"">Vai</a> is still deeply interested in expanding his sound. Even at a well-established level and decades into his craft, <a class=""name-link"" href=""http://www.allmusic.com/artist/vai-mn0000045475"">Vai</a> takes some surprising risks on <a class=""album-link"" href=""http://www.allmusic.com/album/the-story-of-light-mw0002395751"">The Story of Light</a> , and the album almost always benefits from them. </p>"
Passion and Warfare,2009-11-24,14,"Pop/Rock,",45.2,http://cps-static.rovicorp.com/3/JPG_400/MI0001/584/MI0001584061.jpg?partner=allrovi.com,"<p> Widely acclaimed as his best album, <a class=""album-link"" href=""http://www.allmusic.com/album/passion-and-warfare-mw0000308521"">Passion and Warfare</a> finds <a class=""name-link"" href=""http://www.allmusic.com/artist/steve-vai-mn0000045475"">Steve Vai</a> coming into his own as a composer, as well as bypassing vocals almost entirely. His style isn't quite as derivative of influences <a class=""name-link"" href=""http://www.allmusic.com/artist/frank-zappa-mn0000138699"">Frank Zappa</a> and <a class=""name-link"" href=""http://www.allmusic.com/artist/joe-satriani-mn0000805785"">Joe Satriani</a> as it was six years earlier on <a class=""album-link"" href=""http://www.allmusic.com/album/flex-able-mw0000196197"">Flex-able</a> ; while some of <a class=""name-link"" href=""http://www.allmusic.com/artist/vai-mn0000045475"">Vai</a> 's sense of humor is still evident on tracks like the cock rock strut of ""The Audience Is Listening,"" it is mostly replaced by a spiritual reflectiveness on ballads like ""For the Love of God"" and ""Blue Powder"" and dignified, committed rockers like ""I Would Love To"" and ""Liberty."" <a class=""name-link"" href=""http://www.allmusic.com/artist/vai-mn0000045475"">Vai</a> is a more distinguished composer than most of his guitar-shredder contemporaries, and rather than simply showing off his technique, he isn't afraid to experiment or take chances in his playing. Thus, <a class=""album-link"" href=""http://www.allmusic.com/album/passion-and-warfare-mw0000308521"">Passion and Warfare</a> is arguably the richest and best hard rock guitar-virtuoso album of the '80s. </p>"
MDNA,2012-03-16,12,"Pop/Rock,Electronic,",23.15,http://cps-static.rovicorp.com/3/JPG_400/MI0003/328/MI0003328848.jpg?partner=allrovi.com,"<p> Most pop stars reach a point where they accept the slow march of time, but not <a class=""name-link"" href=""http://www.allmusic.com/artist/madonna-mn0000237205"">Madonna</a> . Time is <a class=""name-link"" href=""http://www.allmusic.com/artist/madonna-mn0000237205"">Madonna</a> 's enemy -- an enemy to be battled or, better still, one to be ignored. She soldiers on, turning tougher, harder, colder with each passing album, winding up with a record as flinty as <a class=""album-link"" href=""http://www.allmusic.com/album/mdna-mw0002311480"">MDNA</a> , the 2012 record that is her first release since departing Warner for Interscope. That's hardly the only notable shift in <a class=""name-link"" href=""http://www.allmusic.com/artist/madonna-mn0000237205"">Madonna</a> 's life since the 2008 release of <a class=""album-link"" href=""http://www.allmusic.com/album/hard-candy-mw0000782718"">Hard Candy</a> . Since then, she has divorced film director <a class=""name-link"" href=""http://www.allmusic.com/artist/guy-ritchie-mn0001015924"">Guy Ritchie</a> and has seen her '80s persona co-opted and perverted by <a class=""name-link"" href=""http://www.allmusic.com/artist/lady-gaga-mn0000994823"">Lady Gaga</a> , events so cataclysmic she can't help but address them on <a class=""album-link"" href=""http://www.allmusic.com/album/mdna-mw0002311480"">MDNA</a> . <a class=""name-link"" href=""http://www.allmusic.com/artist/madonna-mn0000237205"">Madonna</a> hits the divorce dead-on, muttering about ""pre-nups"" when she's not fiercely boasting of shooting her lover in the head, and she's not exactly shy about reasserting her dominion over dance and pop, going so far as to draft <a class=""name-link"" href=""http://www.allmusic.com/artist/nicki-minaj-mn0001013175"">Nicki Minaj</a> and <a class=""name-link"" href=""http://www.allmusic.com/artist/mia-mn0000388773"">M.I.A.</a> as maid servants paying their respect to the queen. Whatever part of <a class=""album-link"" href=""http://www.allmusic.com/album/mdna-mw0002311480"">MDNA</a> that isn't devoted to divorce is dedicated to proving that <a class=""name-link"" href=""http://www.allmusic.com/artist/madonna-mn0000237205"">Madonna</a> remains the preeminent pop star, working harder than anybody to stay just on the edge of the vanguard. All this exertion leads to an excessively lean album: there's not an ounce of fat on <a class=""album-link"" href=""http://www.allmusic.com/album/mdna-mw0002311480"">MDNA</a> , it's all overly defined muscle, every element working with designated purpose. Such steely precision means there's no warmth on <a class=""album-link"" href=""http://www.allmusic.com/album/mdna-mw0002311480"">MDNA</a> , not even when <a class=""name-link"" href=""http://www.allmusic.com/artist/madonna-mn0000237205"">Madonna</a> directly confesses emotions she's previously avoided, but the cool calculations here are preferable to the electronic mess of <a class=""album-link"" href=""http://www.allmusic.com/album/hard-candy-mw0000782718"">Hard Candy</a> , not least because there's a focus that flows all the way down to the pop hooks, which are as strong and hard as those on <a class=""album-link"" href=""http://www.allmusic.com/album/confessions-on-a-dance-floor-mw0000356345"">Confessions on a Dance Floor</a> even if they're not quite so prominent as they were on that 2005 retro-masterwork. <a class=""album-link"" href=""http://www.allmusic.com/album/mdna-mw0002311480"">MDNA</a> does echo the Euro-disco vibe of <a class=""album-link"" href=""http://www.allmusic.com/album/confessions-mw0000356345"">Confessions</a> -- ""Love Spent"" consciously reworks the <a class=""name-link"" href=""http://www.allmusic.com/artist/abba-mn0000922728"">ABBA</a> -sampling ""Hung Up"" -- yet as a whole it feels chillier, possibly due to that defensive undercurrent that pervades the album. Even if she's only measuring it in terms of pretenders to her throne, <a class=""name-link"" href=""http://www.allmusic.com/artist/madonna-mn0000237205"">Madonna</a> is aware of time passing yet she's compelled to fight it, to stay on top, to not slow down, to not waste a second of life, to keep working because the meaning of life is work, not pleasure. Naturally, all that labor can pay off, whether it's through the malevolent pulse of ""Gang Bang"" or the clever ""Beautiful Stranger"" rewrite ""I'm a Sinner,"" but, ironically for all of <a class=""name-link"" href=""http://www.allmusic.com/artist/madonna-mn0000237205"">Madonna</a> 's exhausting exertion elsewhere, these are the songs that benefit from her finely honed skills as a pop craftsman, illustrating that no matter how she combats it, she can't escape her age and may indeed be better off just embracing it. </p>"
Like a Virgin,1984-11-12,10,"Pop/Rock,Electronic,",88.2,http://cps-static.rovicorp.com/3/JPG_400/MI0001/830/MI0001830281.jpg?partner=allrovi.com,"<p> <a class=""name-link"" href=""http://www.allmusic.com/artist/madonna-mn0000237205"">Madonna</a> had hits with her first album, even reaching the Top Ten twice with ""Borderline"" and ""Lucky Star,"" but she didn't become a superstar, an icon, until her second album, <a class=""album-link"" href=""http://www.allmusic.com/album/like-a-virgin-mw0000190879"">Like a Virgin</a> . She saw the opening for this kind of explosion and seized it, bringing in former <a class=""name-link"" href=""http://www.allmusic.com/artist/chic-mn0000092942"">Chic</a> guitarist <a class=""name-link"" href=""http://www.allmusic.com/artist/nile-rodgers-mn0000411830"">Nile Rodgers</a> in as a producer, to help her expand her sound, and then carefully constructed her image as an ironic, ferociously sexy Boy Toy; the <a class=""name-link"" href=""http://www.allmusic.com/artist/steven-meisel-mn0001759311"">Steven Meisel</a> -shot cover, capturing her as a buxom bride with a Boy Toy belt buckle on the front, and dressing after a night of passion, was as key to her reinvention as the music itself. Yet, there's no discounting the best songs on the record, the moments when her grand concepts are married to music that transcends the mere classification of dance-pop. These, of course, are ""Material Girl"" and ""Like a Virgin,"" the two songs that made her an icon, and the two songs that remain definitive statements. They overshadow the rest of the record, not just because they are a perfect match of theme and sound, but because the rest of the album vacillates wildly in terms of quality. The other two singles, ""Angel"" and ""Dress You Up,"" are excellent standard-issue dance-pop, and there are other moments that work well (""Over and Over,"" ""Stay,"" the earnest cover of <a class=""name-link"" href=""http://www.allmusic.com/artist/rose-royce-mn0000343215"">Rose Royce</a> 's ""Love Don't Live Here""), but overall, it adds up to less than the sum of its parts -- partially because the singles are so good, but also because on the first album, she stunned with style and a certain joy. Here, the calculation is apparent, and while that's part of <a class=""name-link"" href=""http://www.allmusic.com/artist/madonna-mn0000237205"">Madonna</a> 's essence -- even something that makes her fun -- it throws the record's balance off a little too much for it to be consistent, even if it justifiably made her a star. </p>"
Like a Prayer,2009-11-24,11,"Pop/Rock,Electronic,",23.15,http://cps-static.rovicorp.com/3/JPG_400/MI0003/566/MI0003566340.jpg?partner=allrovi.com,"<p> Out of all of <a class=""name-link"" href=""http://www.allmusic.com/artist/madonna-mn0000237205"">Madonna</a> 's albums, <a class=""album-link"" href=""http://www.allmusic.com/album/like-a-prayer-mw0000198738"">Like a Prayer</a> is her most explicit attempt at a major artistic statement. Even though it is apparent that she is trying to make a ""serious"" album, the kaleidoscopic variety of pop styles on <a class=""album-link"" href=""http://www.allmusic.com/album/like-a-prayer-mw0000198738"">Like a Prayer</a> is quite dazzling. Ranging from the deep funk of ""Express Yourself"" and ""Keep It Together"" to the haunting ""Oh Father"" and ""Like a Prayer,"" <a class=""name-link"" href=""http://www.allmusic.com/artist/madonna-mn0000237205"">Madonna</a> displays a commanding sense of songcraft, making this her best and most consistent album. </p>"
